Barangay,Date,Year,Month,Record_Type,Value
Poblacion,2023-03-31,2023,4,moving_avg_6,0.166667
Poblacion,2023-04-30,2023,5,actual,0.000000
Poblacion,2023-04-30,2023,5,fitted,0.107971
Poblacion,2023-04-30,2023,5,moving_avg_6,0.000000
Poblacion,2023-05-31,2023,6,actual,0.000000
Poblacion,2023-05-31,2023,6,fitted,0.109283
Poblacion,2023-05-31,2023,6,moving_avg_6,0.000000
Poblacion,2023-06-30,2023,7,actual,0.000000
Poblacion,2023-06-30,2023,7,fitted,0.108463
Poblacion,2023-06-30,2023,7,moving_avg_6,0.000000
Poblacion,2023-07-31,2023,8,actual,0.000000
Poblacion,2023-07-31,2023,8,fitted,0.116141
Poblacion,2023-07-31,2023,8,moving_avg_6,0.000000
Poblacion,2023-08-31,2023,9,actual,0.000000
Poblacion,2023-08-31,2023,9,fitted,0.106886
Poblacion,2023-08-31,2023,9,moving_avg_6,0.000000
Poblacion,2023-09-30,2023,10,actual,0.000000
Poblacion,2023-09-30,2023,10,fitted,0.106103
Poblacion,2023-09-30,2023,10,moving_avg_6,0.000000
Poblacion,2023-10-31,2023,11,actual,0.000000
Poblacion,2023-10-31,2023,11,fitted,0.031293
Poblacion,2023-10-31,2023,11,moving_avg_6,0.000000
Poblacion,2023-11-30,2023,12,actual,0.000000
Poblacion,2023-11-30,2023,12,fitted,0.104422
Poblacion,2023-11-30,2023,12,moving_avg_6,0.000000
Poblacion,2023-12-31,2024,1,actual,0.000000
Poblacion,2023-12-31,2024,1,fitted,0.103674
Poblacion,2023-12-31,2024,1,moving_avg_6,0.000000
Poblacion,2024-01-31,2024,2,actual,0.000000
Poblacion,2024-01-31,2024,2,fitted,0.102934
Poblacion,2024-01-31,2024,2,moving_avg_6,0.000000
Poblacion,2024-02-29,2024,3,actual,1.000000
Poblacion,2024-02-29,2024,3,fitted,0.102367
Poblacion,2024-02-29,2024,3,moving_avg_6,0.166667
Poblacion,2025-09-30,2025,10,ci_lower,-0.453179
Poblacion,2025-09-30,2025,10,ci_upper,1.103314
Poblacion,2025-09-30,2025,10,forecast,0.072444
Poblacion,2025-10-31,2025,11,ci_lower,-0.452644
Poblacion,2025-10-31,2025,11,ci_upper,1.105341
Poblacion,2025-10-31,2025,11,forecast,0.073486
Poblacion,2025-11-30,2025,12,ci_lower,-0.452981
Poblacion,2025-11-30,2025,12,ci_upper,1.104012
Poblacion,2025-11-30,2025,12,forecast,0.072816
Poblacion,2025-12-31,2026,1,ci_lower,-0.453315
Poblacion,2025-12-31,2026,1,ci_upper,1.102697
Poblacion,2025-12-31,2026,1,forecast,0.072153
Poblacion,2026-01-31,2026,2,ci_lower,-0.445635
Poblacion,2026-01-31,2026,2,ci_upper,1.132206
Poblacion,2026-01-31,2026,2,forecast,0.087207
Poblacion,2026-02-28,2026,3,ci_lower,-0.452950
Poblacion,2026-02-28,2026,3,ci_upper,1.104568
Poblacion,2026-02-28,2026,3,forecast,0.072988
Poblacion,2026-03-31,2026,4,ci_lower,-0.453280
Poblacion,2026-03-31,2026,4,ci_upper,1.103269
Poblacion,2026-03-31,2026,4,forecast,0.072333
Poblacion,2026-04-30,2026,5,ci_lower,-0.453617
Poblacion,2026-04-30,2026,5,ci_upper,1.101942
Poblacion,2026-04-30,2026,5,forecast,0.071665
Poblacion,2026-05-31,2026,6,ci_lower,-0.453946
Poblacion,2026-05-31,2026,6,ci_upper,1.100648
Poblacion,2026-05-31,2026,6,forecast,0.071012
Poblacion,2026-06-30,2026,7,ci_lower,-0.454292
Poblacion,2026-06-30,2026,7,ci_upper,1.099289
Poblacion,2026-06-30,2026,7,forecast,0.070327
Poblacion,2026-07-31,2026,8,ci_lower,-0.454594
Poblacion,2026-07-31,2026,8,ci_upper,1.098097
Poblacion,2026-07-31,2026,8,forecast,0.069726
Poblacion,2026-08-31,2026,9,ci_lower,-0.454914
Poblacion,2026-08-31,2026,9,ci_upper,1.096839
Poblacion,2026-08-31,2026,9,forecast,0.069092
Poblacion,2026-09-30,2026,10,ci_lower,-0.455048
Poblacion,2026-09-30,2026,10,ci_upper,1.096297
Poblacion,2026-09-30,2026,10,forecast,0.068823
San Jose,2011-11-30,2011,12,actual,1.000000
San Jose,2011-11-30,2011,12,fitted,0.000000
San Jose,2011-12-31,2012,1,actual,0.000000
San Jose,2011-12-31,2012,1,fitted,1.096960
San Jose,2012-01-31,2012,2,actual,0.000000
San Jose,2012-01-31,2012,2,fitted,-0.090339
San Jose,2012-02-29,2012,3,actual,0.000000
San Jose,2012-02-29,2012,3,fitted,0.000000
San Jose,2012-03-31,2012,4,actual,0.000000
San Jose,2012-03-31,2012,4,fitted,0.000000
San Jose,2012-04-30,2012,5,actual,0.000000
San Jose,2012-04-30,2012,5,fitted,0.000000
San Jose,2012-04-30,2012,5,moving_avg_6,0.166667
San Jose,2012-05-31,2012,6,actual,0.000000
San Jose,2012-05-31,2012,6,fitted,0.000000
San Jose,2012-05-31,2012,6,moving_avg_6,0.000000
San Jose,2012-06-30,2012,7,actual,0.000000
San Jose,2012-06-30,2012,7,fitted,0.000000
San Jose,2012-06-30,2012,7,moving_avg_6,0.000000
San Jose,2012-07-31,2012,8,actual,0.000000
San Jose,2012-07-31,2012,8,fitted,0.000000
San Jose,2012-07-31,2012,8,moving_avg_6,0.000000
San Jose,2012-08-31,2012,9,actual,0.000000
San Jose,2012-08-31,2012,9,fitted,0.000000
San Jose,2012-08-31,2012,9,moving_avg_6,0.000000
San Jose,2012-09-30,2012,10,actual,0.000000
San Jose,2012-09-30,2012,10,fitted,0.000000
San Jose,2012-09-30,2012,10,moving_avg_6,0.000000
San Jose,2012-10-31,2012,11,actual,0.000000
San Jose,2012-10-31,2012,11,fitted,0.000000
San Jose,2012-10-31,2012,11,moving_avg_6,0.000000
San Jose,2012-11-30,2012,12,actual,0.000000
San Jose,2012-11-30,2012,12,fitted,0.040453
San Jose,2012-11-30,2012,12,moving_avg_6,0.000000
San Jose,2012-12-31,2013,1,actual,0.000000
San Jose,2012-12-31,2013,1,fitted,-0.093429
San Jose,2012-12-31,2013,1,moving_avg_6,0.000000
San Jose,2013-01-31,2013,2,actual,0.000000
San Jose,2013-01-31,2013,2,fitted,0.012745
San Jose,2013-01-31,2013,2,moving_avg_6,0.000000
San Jose,2013-02-28,2013,3,actual,0.000000
San Jose,2013-02-28,2013,3,fitted,0.006353
San Jose,2013-02-28,2013,3,moving_avg_6,0.000000
San Jose,2013-03-31,2013,4,actual,0.000000
San Jose,2013-03-31,2013,4,fitted,0.004231
San Jose,2013-03-31,2013,4,moving_avg_6,0.000000
San Jose,2013-04-30,2013,5,actual,0.000000
San Jose,2013-04-30,2013,5,fitted,0.003171
San Jose,2013-04-30,2013,5,moving_avg_6,0.000000
San Jose,2013-05-31,2013,6,actual,0.000000
San Jose,2013-05-31,2013,6,fitted,0.002536
San Jose,2013-05-31,2013,6,moving_avg_6,0.000000
San Jose,2013-06-30,2013,7,actual,0.000000
San Jose,2013-06-30,2013,7,fitted,0.002113
San Jose,2013-06-30,2013,7,moving_avg_6,0.000000
San Jose,2013-07-31,2013,8,actual,0.000000
San Jose,2013-07-31,2013,8,fitted,0.001811
San Jose,2013-07-31,2013,8,moving_avg_6,0.000000
San Jose,2013-08-31,2013,9,actual,0.000000
San Jose,2013-08-31,2013,9,fitted,0.001584
San Jose,2013-08-31,2013,9,moving_avg_6,0.000000
San Jose,2013-09-30,2013,10,actual,0.000000
San Jose,2013-09-30,2013,10,fitted,0.001408
San Jose,2013-09-30,2013,10,moving_avg_6,0.000000
San Jose,2013-10-31,2013,11,actual,0.000000
San Jose,2013-10-31,2013,11,fitted,0.001267
San Jose,2013-10-31,2013,11,moving_avg_6,0.000000
San Jose,2013-11-30,2013,12,actual,0.000000
San Jose,2013-11-30,2013,12,fitted,0.001152
San Jose,2013-11-30,2013,12,moving_avg_6,0.000000
San Jose,2013-12-31,2014,1,actual,0.000000
San Jose,2013-12-31,2014,1,fitted,0.001171
San Jose,2013-12-31,2014,1,moving_avg_6,0.000000
San Jose,2014-01-31,2014,2,actual,0.000000
San Jose,2014-01-31,2014,2,fitted,0.000957
San Jose,2014-01-31,2014,2,moving_avg_6,0.000000
San Jose,2014-02-28,2014,3,actual,2.000000
San Jose,2014-02-28,2014,3,fitted,0.000890
San Jose,2014-02-28,2014,3,moving_avg_6,0.333333
San Jose,2014-03-31,2014,4,actual,0.000000
San Jose,2014-03-31,2014,4,fitted,0.249806
San Jose,2014-03-31,2014,4,moving_avg_6,0.333333
San Jose,2014-04-30,2014,5,actual,0.000000
San Jose,2014-04-30,2014,5,fitted,0.060975
San Jose,2014-04-30,2014,5,moving_avg_6,0.333333
San Jose,2014-05-31,2014,6,actual,0.000000
San Jose,2014-05-31,2014,6,fitted,0.057339
San Jose,2014-05-31,2014,6,moving_avg_6,0.333333
San Jose,2014-06-30,2014,7,actual,0.000000
San Jose,2014-06-30,2014,7,fitted,0.054112
San Jose,2014-06-30,2014,7,moving_avg_6,0.333333
San Jose,2014-07-31,2014,8,actual,0.000000
San Jose,2014-07-31,2014,8,fitted,0.051228
San Jose,2014-07-31,2014,8,moving_avg_6,0.333333
San Jose,2014-08-31,2014,9,actual,0.000000
San Jose,2014-08-31,2014,9,fitted,0.048637
San Jose,2014-08-31,2014,9,moving_avg_6,0.000000
San Jose,2014-09-30,2014,10,actual,0.000000
San Jose,2014-09-30,2014,10,fitted,0.046295
San Jose,2014-09-30,2014,10,moving_avg_6,0.000000
San Jose,2014-10-31,2014,11,actual,0.000000
San Jose,2014-10-31,2014,11,fitted,0.044168
San Jose,2014-10-31,2014,11,moving_avg_6,0.000000
San Jose,2014-11-30,2014,12,actual,0.000000
San Jose,2014-11-30,2014,12,fitted,0.042228
San Jose,2014-11-30,2014,12,moving_avg_6,0.000000
San Jose,2014-12-31,2015,1,actual,0.000000
San Jose,2014-12-31,2015,1,fitted,0.040454
San Jose,2014-12-31,2015,1,moving_avg_6,0.000000
San Jose,2015-01-31,2015,2,actual,0.000000
San Jose,2015-01-31,2015,2,fitted,0.038821
San Jose,2015-01-31,2015,2,moving_avg_6,0.000000
San Jose,2015-02-28,2015,3,actual,0.000000
San Jose,2015-02-28,2015,3,fitted,0.214650
San Jose,2015-02-28,2015,3,moving_avg_6,0.000000
San Jose,2015-03-31,2015,4,actual,0.000000
San Jose,2015-03-31,2015,4,fitted,0.007968
San Jose,2015-03-31,2015,4,moving_avg_6,0.000000
San Jose,2015-04-30,2015,5,actual,0.000000
San Jose,2015-04-30,2015,5,fitted,0.029645
San Jose,2015-04-30,2015,5,moving_avg_6,0.000000
San Jose,2015-05-31,2015,6,actual,0.000000
San Jose,2015-05-31,2015,6,fitted,0.028616
San Jose,2015-05-31,2015,6,moving_avg_6,0.000000
San Jose,2015-06-30,2015,7,actual,0.000000
San Jose,2015-06-30,2015,7,fitted,0.027657
San Jose,2015-06-30,2015,7,moving_avg_6,0.000000
San Jose,2015-07-31,2015,8,actual,0.000000
San Jose,2015-07-31,2015,8,fitted,0.026760
San Jose,2015-07-31,2015,8,moving_avg_6,0.000000
San Jose,2015-08-31,2015,9,actual,0.000000
San Jose,2015-08-31,2015,9,fitted,0.025919
San Jose,2015-08-31,2015,9,moving_avg_6,0.000000
San Jose,2015-09-30,2015,10,actual,0.000000
San Jose,2015-09-30,2015,10,fitted,0.025129
San Jose,2015-09-30,2015,10,moving_avg_6,0.000000
San Jose,2015-10-31,2015,11,actual,0.000000
San Jose,2015-10-31,2015,11,fitted,0.024386
San Jose,2015-10-31,2015,11,moving_avg_6,0.000000
San Jose,2015-11-30,2015,12,actual,1.000000
San Jose,2015-11-30,2015,12,fitted,0.023686
San Jose,2015-11-30,2015,12,moving_avg_6,0.166667
San Jose,2015-12-31,2016,1,actual,1.000000
San Jose,2015-12-31,2016,1,fitted,0.146342
San Jose,2015-12-31,2016,1,moving_avg_6,0.333333
San Jose,2016-01-31,2016,2,actual,0.000000
San Jose,2016-01-31,2016,2,fitted,0.163606
San Jose,2016-01-31,2016,2,moving_avg_6,0.333333
San Jose,2016-02-29,2016,3,actual,0.000000
San Jose,2016-02-29,2016,3,fitted,0.052656
San Jose,2016-02-29,2016,3,moving_avg_6,0.333333
San Jose,2016-03-31,2016,4,actual,0.000000
San Jose,2016-03-31,2016,4,fitted,0.053147
San Jose,2016-03-31,2016,4,moving_avg_6,0.333333
San Jose,2016-04-30,2016,5,actual,0.000000
San Jose,2016-04-30,2016,5,fitted,0.051568
San Jose,2016-04-30,2016,5,moving_avg_6,0.333333
San Jose,2016-05-31,2016,6,actual,0.000000
San Jose,2016-05-31,2016,6,fitted,0.050287
San Jose,2016-05-31,2016,6,moving_avg_6,0.166667
San Jose,2016-06-30,2016,7,actual,0.000000
San Jose,2016-06-30,2016,7,fitted,0.049067
San Jose,2016-06-30,2016,7,moving_avg_6,0.000000
San Jose,2016-07-31,2016,8,actual,0.000000
San Jose,2016-07-31,2016,8,fitted,0.047906
San Jose,2016-07-31,2016,8,moving_avg_6,0.000000
San Jose,2016-08-31,2016,9,actual,0.000000
San Jose,2016-08-31,2016,9,fitted,0.046798
San Jose,2016-08-31,2016,9,moving_avg_6,0.000000
San Jose,2016-09-30,2016,10,actual,0.000000
San Jose,2016-09-30,2016,10,fitted,0.045740
San Jose,2016-09-30,2016,10,moving_avg_6,0.000000
San Jose,2016-10-31,2016,11,actual,0.000000
San Jose,2016-10-31,2016,11,fitted,0.044729
San Jose,2016-10-31,2016,11,moving_avg_6,0.000000
San Jose,2016-11-30,2016,12,actual,0.000000
San Jose,2016-11-30,2016,12,fitted,0.153044
San Jose,2016-11-30,2016,12,moving_avg_6,0.000000
San Jose,2016-12-31,2017,1,actual,1.000000
San Jose,2016-12-31,2017,1,fitted,0.134113
San Jose,2016-12-31,2017,1,moving_avg_6,0.166667
San Jose,2017-01-31,2017,2,actual,0.000000
San Jose,2017-01-31,2017,2,fitted,0.141659
San Jose,2017-01-31,2017,2,moving_avg_6,0.166667
San Jose,2017-02-28,2017,3,actual,0.000000
San Jose,2017-02-28,2017,3,fitted,0.049988
San Jose,2017-02-28,2017,3,moving_avg_6,0.166667
San Jose,2017-03-31,2017,4,actual,0.000000
San Jose,2017-03-31,2017,4,fitted,0.048971
San Jose,2017-03-31,2017,4,moving_avg_6,0.166667
San Jose,2017-04-30,2017,5,actual,0.000000
San Jose,2017-04-30,2017,5,fitted,0.048013
San Jose,2017-04-30,2017,5,moving_avg_6,0.166667
San Jose,2017-05-31,2017,6,actual,1.000000
San Jose,2017-05-31,2017,6,fitted,0.047091
San Jose,2017-05-31,2017,6,moving_avg_6,0.333333
San Jose,2017-06-30,2017,7,actual,1.000000
San Jose,2017-06-30,2017,7,fitted,0.164894
San Jose,2017-06-30,2017,7,moving_avg_6,0.333333
San Jose,2017-07-31,2017,8,actual,0.000000
San Jose,2017-07-31,2017,8,fitted,0.176349
San Jose,2017-07-31,2017,8,moving_avg_6,0.333333
San Jose,2017-08-31,2017,9,actual,0.000000
San Jose,2017-08-31,2017,9,fitted,0.066994
San Jose,2017-08-31,2017,9,moving_avg_6,0.333333
San Jose,2017-09-30,2017,10,actual,0.000000
San Jose,2017-09-30,2017,10,fitted,0.065785
San Jose,2017-09-30,2017,10,moving_avg_6,0.333333
San Jose,2017-10-31,2017,11,actual,0.000000
San Jose,2017-10-31,2017,11,fitted,0.064620
San Jose,2017-10-31,2017,11,moving_avg_6,0.333333
San Jose,2017-11-30,2017,12,actual,0.000000
San Jose,2017-11-30,2017,12,fitted,0.062448
San Jose,2017-11-30,2017,12,moving_avg_6,0.166667
San Jose,2017-12-31,2018,1,actual,0.000000
San Jose,2017-12-31,2018,1,fitted,0.172665
San Jose,2017-12-31,2018,1,moving_avg_6,0.000000
San Jose,2018-01-31,2018,2,actual,0.000000
San Jose,2018-01-31,2018,2,fitted,0.045491
San Jose,2018-01-31,2018,2,moving_avg_6,0.000000
San Jose,2018-02-28,2018,3,actual,0.000000
San Jose,2018-02-28,2018,3,fitted,0.058909
San Jose,2018-02-28,2018,3,moving_avg_6,0.000000
San Jose,2018-03-31,2018,4,actual,0.000000
San Jose,2018-03-31,2018,4,fitted,0.057951
San Jose,2018-03-31,2018,4,moving_avg_6,0.000000
San Jose,2018-04-30,2018,5,actual,1.000000
San Jose,2018-04-30,2018,5,fitted,0.057024
San Jose,2018-04-30,2018,5,moving_avg_6,0.166667
San Jose,2018-05-31,2018,6,actual,2.000000
San Jose,2018-05-31,2018,6,fitted,0.296268
San Jose,2018-05-31,2018,6,moving_avg_6,0.500000
San Jose,2018-06-30,2018,7,actual,0.000000
San Jose,2018-06-30,2018,7,fitted,0.368811
San Jose,2018-06-30,2018,7,moving_avg_6,0.500000
San Jose,2018-07-31,2018,8,actual,0.000000
San Jose,2018-07-31,2018,8,fitted,0.061444
San Jose,2018-07-31,2018,8,moving_avg_6,0.500000
San Jose,2018-08-31,2018,9,actual,1.000000
San Jose,2018-08-31,2018,9,fitted,0.075040
San Jose,2018-08-31,2018,9,moving_avg_6,0.666667
San Jose,2018-09-30,2018,10,actual,1.000000
San Jose,2018-09-30,2018,10,fitted,0.192447
San Jose,2018-09-30,2018,10,moving_avg_6,0.833333
San Jose,2018-10-31,2018,11,actual,0.000000
San Jose,2018-10-31,2018,11,fitted,0.201259
San Jose,2018-10-31,2018,11,moving_avg_6,0.666667
San Jose,2018-11-30,2018,12,actual,0.000000
San Jose,2018-11-30,2018,12,fitted,0.089940
San Jose,2018-11-30,2018,12,moving_avg_6,0.333333
San Jose,2018-12-31,2019,1,actual,0.000000
San Jose,2018-12-31,2019,1,fitted,0.087568
San Jose,2018-12-31,2019,1,moving_avg_6,0.333333
San Jose,2019-01-31,2019,2,actual,0.000000
San Jose,2019-01-31,2019,2,fitted,0.087529
San Jose,2019-01-31,2019,2,moving_avg_6,0.333333
San Jose,2019-02-28,2019,3,actual,0.000000
San Jose,2019-02-28,2019,3,fitted,0.086156
San Jose,2019-02-28,2019,3,moving_avg_6,0.166667
San Jose,2019-03-31,2019,4,actual,0.000000
San Jose,2019-03-31,2019,4,fitted,0.084963
San Jose,2019-03-31,2019,4,moving_avg_6,0.000000
San Jose,2019-04-30,2019,5,actual,0.000000
San Jose,2019-04-30,2019,5,fitted,0.197277
San Jose,2019-04-30,2019,5,moving_avg_6,0.000000
San Jose,2019-05-31,2019,6,actual,1.000000
San Jose,2019-05-31,2019,6,fitted,0.247797
San Jose,2019-05-31,2019,6,moving_avg_6,0.166667
San Jose,2019-06-30,2019,7,actual,0.000000
San Jose,2019-06-30,2019,7,fitted,0.169352
San Jose,2019-06-30,2019,7,moving_avg_6,0.166667
San Jose,2019-07-31,2019,8,actual,0.000000
San Jose,2019-07-31,2019,8,fitted,0.085820
San Jose,2019-07-31,2019,8,moving_avg_6,0.166667
San Jose,2019-08-31,2019,9,actual,0.000000
San Jose,2019-08-31,2019,9,fitted,0.198114
San Jose,2019-08-31,2019,9,moving_avg_6,0.166667
San Jose,2019-09-30,2019,10,actual,0.000000
San Jose,2019-09-30,2019,10,fitted,0.179301
San Jose,2019-09-30,2019,10,moving_avg_6,0.166667
San Jose,2019-10-31,2019,11,actual,0.000000
San Jose,2019-10-31,2019,11,fitted,0.065392
San Jose,2019-10-31,2019,11,moving_avg_6,0.166667
San Jose,2019-11-30,2019,12,actual,0.000000
San Jose,2019-11-30,2019,12,fitted,0.079160
San Jose,2019-11-30,2019,12,moving_avg_6,0.000000
San Jose,2019-12-31,2020,1,actual,0.000000
San Jose,2019-12-31,2020,1,fitted,0.078195
San Jose,2019-12-31,2020,1,moving_avg_6,0.000000
San Jose,2020-01-31,2020,2,actual,0.000000
San Jose,2020-01-31,2020,2,fitted,0.077231
San Jose,2020-01-31,2020,2,moving_avg_6,0.000000
San Jose,2020-02-29,2020,3,actual,1.000000
San Jose,2020-02-29,2020,3,fitted,0.076304
San Jose,2020-02-29,2020,3,moving_avg_6,0.166667
San Jose,2020-03-31,2020,4,actual,0.000000
San Jose,2020-03-31,2020,4,fitted,0.191625
San Jose,2020-03-31,2020,4,moving_avg_6,0.166667
San Jose,2020-04-30,2020,5,actual,0.000000
San Jose,2020-04-30,2020,5,fitted,0.080759
San Jose,2020-04-30,2020,5,moving_avg_6,0.166667
San Jose,2020-05-31,2020,6,actual,0.000000
San Jose,2020-05-31,2020,6,fitted,0.192361
San Jose,2020-05-31,2020,6,moving_avg_6,0.166667
San Jose,2020-06-30,2020,7,actual,0.000000
San Jose,2020-06-30,2020,7,fitted,0.064440
San Jose,2020-06-30,2020,7,moving_avg_6,0.166667
San Jose,2020-07-31,2020,8,actual,0.000000
San Jose,2020-07-31,2020,8,fitted,0.078038
San Jose,2020-07-31,2020,8,moving_avg_6,0.166667
San Jose,2020-08-31,2020,9,actual,0.000000
San Jose,2020-08-31,2020,9,fitted,0.076101
San Jose,2020-08-31,2020,9,moving_avg_6,0.000000
San Jose,2020-09-30,2020,10,actual,0.000000
San Jose,2020-09-30,2020,10,fitted,0.075399
San Jose,2020-09-30,2020,10,moving_avg_6,0.000000
San Jose,2020-10-31,2020,11,actual,0.000000
San Jose,2020-10-31,2020,11,fitted,0.075629
San Jose,2020-10-31,2020,11,moving_avg_6,0.000000
San Jose,2020-11-30,2020,12,actual,0.000000
San Jose,2020-11-30,2020,12,fitted,0.074662
San Jose,2020-11-30,2020,12,moving_avg_6,0.000000
San Jose,2020-12-31,2021,1,actual,1.000000
San Jose,2020-12-31,2021,1,fitted,0.073858
San Jose,2020-12-31,2021,1,moving_avg_6,0.166667
San Jose,2021-01-31,2021,2,actual,0.000000
San Jose,2021-01-31,2021,2,fitted,0.188077
San Jose,2021-01-31,2021,2,moving_avg_6,0.166667
San Jose,2021-02-28,2021,3,actual,0.000000
San Jose,2021-02-28,2021,3,fitted,0.191810
San Jose,2021-02-28,2021,3,moving_avg_6,0.166667
San Jose,2021-03-31,2021,4,actual,0.000000
San Jose,2021-03-31,2021,4,fitted,0.062398
San Jose,2021-03-31,2021,4,moving_avg_6,0.166667
San Jose,2021-04-30,2021,5,actual,0.000000
San Jose,2021-04-30,2021,5,fitted,0.076308
San Jose,2021-04-30,2021,5,moving_avg_6,0.166667
San Jose,2021-05-31,2021,6,actual,0.000000
San Jose,2021-05-31,2021,6,fitted,0.074472
San Jose,2021-05-31,2021,6,moving_avg_6,0.166667
San Jose,2021-06-30,2021,7,actual,0.000000
San Jose,2021-06-30,2021,7,fitted,0.074903
San Jose,2021-06-30,2021,7,moving_avg_6,0.000000
San Jose,2021-07-31,2021,8,actual,0.000000
San Jose,2021-07-31,2021,8,fitted,0.074009
San Jose,2021-07-31,2021,8,moving_avg_6,0.000000
San Jose,2021-08-31,2021,9,actual,0.000000
San Jose,2021-08-31,2021,9,fitted,0.073284
San Jose,2021-08-31,2021,9,moving_avg_6,0.000000
San Jose,2021-09-30,2021,10,actual,0.000000
San Jose,2021-09-30,2021,10,fitted,0.072561
San Jose,2021-09-30,2021,10,moving_avg_6,0.000000
San Jose,2021-10-31,2021,11,actual,0.000000
San Jose,2021-10-31,2021,11,fitted,0.071844
San Jose,2021-10-31,2021,11,moving_avg_6,0.000000
San Jose,2021-11-30,2021,12,actual,0.000000
San Jose,2021-11-30,2021,12,fitted,0.071152
San Jose,2021-11-30,2021,12,moving_avg_6,0.000000
San Jose,2021-12-31,2022,1,actual,0.000000
San Jose,2021-12-31,2022,1,fitted,0.182551
San Jose,2021-12-31,2022,1,moving_avg_6,0.000000
San Jose,2022-01-31,2022,2,actual,0.000000
San Jose,2022-01-31,2022,2,fitted,0.054391
San Jose,2022-01-31,2022,2,moving_avg_6,0.000000
San Jose,2022-02-28,2022,3,actual,0.000000
San Jose,2022-02-28,2022,3,fitted,0.067265
San Jose,2022-02-28,2022,3,moving_avg_6,0.000000
San Jose,2022-03-31,2022,4,actual,1.000000
San Jose,2022-03-31,2022,4,fitted,0.067835
San Jose,2022-03-31,2022,4,moving_avg_6,0.166667
San Jose,2022-04-30,2022,5,actual,1.000000
San Jose,2022-04-30,2022,5,fitted,0.180305
San Jose,2022-04-30,2022,5,moving_avg_6,0.333333
San Jose,2022-05-31,2022,6,actual,0.000000
San Jose,2022-05-31,2022,6,fitted,0.185826
San Jose,2022-05-31,2022,6,moving_avg_6,0.333333
San Jose,2022-06-30,2022,7,actual,0.000000
San Jose,2022-06-30,2022,7,fitted,0.077080
San Jose,2022-06-30,2022,7,moving_avg_6,0.333333
San Jose,2022-07-31,2022,8,actual,0.000000
San Jose,2022-07-31,2022,8,fitted,0.076388
San Jose,2022-07-31,2022,8,moving_avg_6,0.333333
San Jose,2022-08-31,2022,9,actual,0.000000
San Jose,2022-08-31,2022,9,fitted,0.075706
San Jose,2022-08-31,2022,9,moving_avg_6,0.333333
San Jose,2022-09-30,2022,10,actual,0.000000
San Jose,2022-09-30,2022,10,fitted,0.075037
San Jose,2022-09-30,2022,10,moving_avg_6,0.166667
San Jose,2022-10-31,2022,11,actual,0.000000
San Jose,2022-10-31,2022,11,fitted,0.074380
San Jose,2022-10-31,2022,11,moving_avg_6,0.000000
San Jose,2022-11-30,2022,12,actual,0.000000
San Jose,2022-11-30,2022,12,fitted,0.073733
San Jose,2022-11-30,2022,12,moving_avg_6,0.000000
San Jose,2022-12-31,2023,1,actual,1.000000
San Jose,2022-12-31,2023,1,fitted,0.072042
San Jose,2022-12-31,2023,1,moving_avg_6,0.166667
San Jose,2023-01-31,2023,2,actual,0.000000
San Jose,2023-01-31,2023,2,fitted,0.185911
San Jose,2023-01-31,2023,2,moving_avg_6,0.166667
San Jose,2023-02-28,2023,3,actual,0.000000
San Jose,2023-02-28,2023,3,fitted,0.077139
San Jose,2023-02-28,2023,3,moving_avg_6,0.166667
San Jose,2023-03-31,2023,4,actual,0.000000
San Jose,2023-03-31,2023,4,fitted,0.189185
San Jose,2023-03-31,2023,4,moving_avg_6,0.166667
San Jose,2023-04-30,2023,5,actual,0.000000
San Jose,2023-04-30,2023,5,fitted,0.171486
San Jose,2023-04-30,2023,5,moving_avg_6,0.166667
San Jose,2023-05-31,2023,6,actual,0.000000
San Jose,2023-05-31,2023,6,fitted,0.059117
