Barangay,Year,Month,Forecast_Month,Predicted_Cases,Lower_Bound,Upper_Bound,Risk_Level,Risk_Flag,Model_Used,Confidence_Interval,Period_Type
Daang Bakal,2013,2,2013-01-31,-0.045181,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2013,3,2013-02-28,-0.069545,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2013,4,2013-03-31,0.016590,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2013,5,2013-04-30,0.012229,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2013,6,2013-05-31,0.011567,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2013,7,2013-06-30,0.010972,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2013,8,2013-07-31,0.010436,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2013,9,2013-08-31,0.009949,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2013,10,2013-09-30,0.009506,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2013,11,2013-10-31,0.009101,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2013,12,2013-11-30,0.008728,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,1,2013-12-31,0.018267,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,2,2014-01-31,0.017599,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,3,2014-02-28,0.022799,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,4,2014-03-31,0.029221,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,5,2014-04-30,0.029354,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,6,2014-05-31,0.028308,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,7,2014-06-30,0.027335,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,8,2014-07-31,0.026426,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,9,2014-08-31,0.025575,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,10,2014-09-30,0.045000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,11,2014-10-31,0.063543,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2014,12,2014-11-30,0.061643,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,1,2014-12-31,0.057842,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,2,2015-01-31,0.056207,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,3,2015-02-28,0.144950,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,4,2015-03-31,0.053176,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,5,2015-04-30,0.067934,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,6,2015-05-31,0.082429,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,7,2015-06-30,0.080391,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,8,2015-07-31,0.093983,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,9,2015-08-31,0.186752,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,10,2015-09-30,0.182506,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,11,2015-10-31,0.084129,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2015,12,2015-11-30,0.082269,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,1,2015-12-31,0.080890,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,2,2016-01-31,0.079178,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,3,2016-02-29,0.060398,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,4,2016-03-31,0.169472,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,5,2016-04-30,0.166352,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,6,2016-05-31,0.089429,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,7,2016-06-30,0.182352,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,8,2016-07-31,0.084620,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,9,2016-08-31,0.065549,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,10,2016-09-30,0.064315,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,11,2016-10-31,0.080581,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2016,12,2016-11-30,0.079160,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,1,2016-12-31,0.077710,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,2,2017-01-31,0.076386,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,3,2017-02-28,0.078477,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,4,2017-03-31,0.056554,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,5,2017-04-30,0.204829,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,6,2017-05-31,0.079690,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,7,2017-06-30,0.061011,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,8,2017-07-31,0.077435,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,9,2017-08-31,0.079680,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,10,2017-09-30,0.078488,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,11,2017-10-31,0.073913,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2017,12,2017-11-30,0.072834,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,1,2017-12-31,0.071801,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,2,2018-01-31,0.070782,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,3,2018-02-28,0.069139,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,4,2018-03-31,0.072225,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,5,2018-04-30,0.134800,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,6,2018-05-31,0.078513,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,7,2018-06-30,0.080898,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,8,2018-07-31,0.076415,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,9,2018-08-31,0.074756,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,10,2018-09-30,0.073797,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,11,2018-10-31,0.073528,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2018,12,2018-11-30,0.072610,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,1,2018-12-31,0.071712,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,2,2019-01-31,0.070838,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,3,2019-02-28,0.070113,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,4,2019-03-31,0.068491,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,5,2019-04-30,0.205020,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,6,2019-05-31,0.066443,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,7,2019-06-30,0.065019,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,8,2019-07-31,0.064941,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,9,2019-08-31,0.064341,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,10,2019-09-30,0.063627,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,11,2019-10-31,0.072229,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2019,12,2019-11-30,0.071442,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,1,2019-12-31,0.070672,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,2,2020-01-31,0.075651,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,3,2020-02-29,0.074825,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,4,2020-03-31,0.079796,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,5,2020-04-30,0.053780,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,6,2020-05-31,0.078210,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,7,2020-06-30,0.077545,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,8,2020-07-31,0.076633,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,9,2020-08-31,0.075843,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,10,2020-09-30,0.227108,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,11,2020-10-31,0.073413,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2020,12,2020-11-30,0.072702,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,1,2020-12-31,0.165294,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,2,2021-01-31,0.070733,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,3,2021-02-28,0.163193,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,4,2021-03-31,0.068818,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,5,2021-04-30,0.073119,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,6,2021-05-31,0.067553,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,7,2021-06-30,0.066915,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,8,2021-07-31,0.066339,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,9,2021-08-31,0.065754,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,10,2021-09-30,0.042313,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,11,2021-10-31,0.069119,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2021,12,2021-11-30,0.068518,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,1,2021-12-31,0.050675,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,2,2022-01-31,0.067446,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,3,2022-02-28,0.049638,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,4,2022-03-31,0.066414,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,5,2022-04-30,0.068942,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,6,2022-05-31,0.069326,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,7,2022-06-30,0.068762,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,8,2022-07-31,0.068197,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,9,2022-08-31,0.160554,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,10,2022-09-30,0.072034,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,11,2022-10-31,0.066089,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2022,12,2022-11-30,0.065568,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,1,2022-12-31,0.072136,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,2,2023-01-31,0.068181,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,3,2023-02-28,0.071056,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,4,2023-03-31,0.159984,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,5,2023-04-30,0.066375,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,6,2023-05-31,0.065689,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,7,2023-06-30,0.065196,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,8,2023-07-31,0.064713,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,9,2023-08-31,0.047042,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,10,2023-09-30,0.062798,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,11,2023-10-31,0.063385,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2023,12,2023-11-30,0.155426,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2024,1,2023-12-31,0.061433,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2024,2,2024-01-31,0.061654,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2024,3,2024-02-29,0.060560,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2024,4,2024-03-31,0.043654,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2024,5,2024-04-30,0.060404,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2024,6,2024-05-31,0.060023,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2024,7,2024-06-30,0.059611,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Daang Bakal,2025,10,2025-10-01,0.067362,-0.340938,0.728610,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2025,11,2025-11-01,0.068482,-0.340242,0.730411,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2025,12,2025-12-01,0.066990,-0.341158,0.727982,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2026,1,2026-01-01,0.066819,-0.341258,0.727692,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2026,2,2026-02-01,0.066629,-0.341370,0.727372,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2026,3,2026-03-01,0.066206,-0.341627,0.726673,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2026,4,2026-04-01,0.066280,-0.341576,0.726781,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2026,5,2026-05-01,0.066102,-0.341681,0.726480,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2026,6,2026-06-01,0.059291,-0.345883,0.715436,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2026,7,2026-07-01,0.065168,-0.342249,0.724944,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2026,8,2026-08-01,0.065012,-0.342341,0.724678,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2026,9,2026-09-01,0.064819,-0.342455,0.724354,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2026,10,2026-10-01,0.064644,-0.342559,0.724058,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12),95,future_forecast
Daang Bakal,2026,11,2026-11-01,0.064644,-0.392559,0.774058,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12) (extrapolated),95,future_extrapolated
Daang Bakal,2026,12,2026-12-01,0.064644,-0.392559,0.774058,Very Low,false,SARIMAX(1, 0, 1)(1, 0, 1, 12) (extrapolated),95,future_extrapolated
Hagdang Bato Itaas,2010,1,2009-12-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2010,2,2010-01-31,0.176809,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2010,3,2010-02-28,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2010,4,2010-03-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2010,5,2010-04-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2010,6,2010-05-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2010,7,2010-06-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2010,8,2010-07-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2010,9,2010-08-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2010,10,2010-09-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2010,11,2010-10-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2010,12,2010-11-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,1,2010-12-31,0.111888,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,2,2011-01-31,-0.024604,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,3,2011-02-28,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,4,2011-03-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,5,2011-04-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,6,2011-05-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,7,2011-06-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,8,2011-07-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,9,2011-08-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,10,2011-09-30,0.176809,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,11,2011-10-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2011,12,2011-11-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,1,2011-12-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,2,2012-01-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,3,2012-02-29,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,4,2012-03-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,5,2012-04-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,6,2012-05-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,7,2012-06-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,8,2012-07-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,9,2012-08-31,0.111888,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,10,2012-09-30,-0.024604,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,11,2012-10-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2012,12,2012-11-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,1,2012-12-31,0.176809,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,2,2013-01-31,0.176809,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,3,2013-02-28,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,4,2013-03-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,5,2013-04-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,6,2013-05-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,7,2013-06-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,8,2013-07-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,9,2013-08-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,10,2013-09-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,11,2013-10-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2013,12,2013-11-30,0.111888,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,1,2013-12-31,0.276287,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,2,2014-01-31,-0.024604,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,3,2014-02-28,0.176809,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,4,2014-03-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,5,2014-04-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,6,2014-05-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,7,2014-06-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,8,2014-07-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,9,2014-08-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,10,2014-09-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,11,2014-10-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2014,12,2014-11-30,0.111888,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2015,1,2014-12-31,-0.024604,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2015,2,2015-01-31,0.111888,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2015,3,2015-02-28,-0.024604,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2015,4,2015-03-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Hagdang Bato Itaas,2015,5,2015-04-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
